ETABLISSEMENT_Type;ETABLISSEMENT_Nom;FORMATION_Nom;FORMATION_Domaine;FORMATION_Specialite;FORMATION_Descriptif;FORMATION_Niveau_de_diplme_lentree;FORMATION_Niveau_de_diplme_en_sortie;FORMATION_Duree_en_annees;FORMATION_Total_ECTS;UNITE_DE_VALEUR_COURS_Questions_ENV_au_sens_large_evoquees_oui_non;UNITE_DE_VALEUR_COURS_Enjeux_transition_energetiqueclimat_abordes_oui_non;UNITE_DE_VALEUR_COURS_Nom_du_cours;UNITE_DE_VALEUR_COURS_Notions_abordees;UNITE_DE_VALEUR_COURS_Cours_optionnel_ou_obligatoire;UNITE_DE_VALEUR_COURS_Nombre_de_credits_ECTS_accordes_par_ce_cours;UNITE_DE_VALEUR_COURS_Duree_du_cours_en_nombre_dheures;UNITE_DE_VALEUR_COURS_Mode_devaluation;UNITE_DE_VALEUR_COURS_Avis_critique_sur_le_cours_et_ou_la_formation;UNITE_DE_VALEUR_COURS_Formation_initiale_ou_continue
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Non;Non;Domaine_2_Ingenierie_des_aliments_biomolecules_et_energie_UC_Ingenerie_de_la_qualite;ingenerie_Qualite_agro_alimentaire;Optionnel;nonindique;22.5;Exposes_+_partiel;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Oui;Domaine_2_Ingenierie_des_aliments_biomolecules_et_energie_UC_Evaluation_environnementale_des_filieres_agroindustrielles;Impacts_procede_et_produits_sur_lenvironnement_des_produits_procedes_agro_alimentaires_reglementation_enjeux_economiques;Optionnel;nonindique;22.5;Compterendu_de_TP_exercice_note_partiel;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Non;Domaine_2_Ingenierie_des_aliments_biomolecules_et_energie_UC_Consommateur_citoyen_societe_et_offre_produit;interaction_produit_agroalimentairecosmetique_consommateur_social_et_ethique_approche_systemique_dans_la_definition_de_loffre_produit;Optionnel;nonindique;22.5;Exposes;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Oui;Domaine_3_Gestion_et_ingenierie_de_lenvironnement_UC_bases_scientifiques_et_techniques_de_lingenierie_ecologique;_Analyse_dune_situation_site_atelier_Approche_par_ressources_disciplines_eau_hydrologie_sol_pedologie_atmosphere_bioclimatologie_biodiversite_ecologie_paysage_ecologie_du_paysage;Optionnel;nonindique;72.0;Combinaison_cours_terrain_TD_Validation_des_acquis_par_la_pertinence_et_largumentation_des_propositions_dactions;Questions_environnementales_et_energetiques_abordees_prise_en_compte_de_limpact_sur_la_qualite_de_lair_lors_de_limplantation_de_nouvelles_infrasctructures;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Oui;Domaine_3_Gestion_et_ingenierie_de_lenvironnement_UC_Gestion_et_sociologie_de_lenvironnement;Approches_gestionnaires_et_strategiques_Introduction_et_presentation_des_principales_methodes_et_outils_daide_la_decision_dans_la_gestion_de_lenvironnement_Strategies_patrimoniales_de_gestion_de_lenvironnement_Illustrations_sur_quelques_casApproches_sociologiques_Elements_danthropologie_culturelle_pour_apprehender_le_rapport_des_societes_contemporaines_la_nature_Construction_de_lenvironnement_comme_fait_social;Optionnel;nonindique;24.0;Partiel;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Oui;Domaine_3_Gestion_et_ingenierie_de_lenvironnement_UC_Economie_de_lenvironnement;Externalites_et_biens_publics_Evaluation_des_biens_environnementaux_et_outils_de_quantification_Instruments_de_politique_environnementale_taxes_subventions_standards_reglementations_Mesures_contre_le_changement_climatique_marches_de_droits_Irreversibilite_incertitude_et_information_croissante;Optionnel;nonindique;24.0;Partiel;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Oui;Domaine_3_Gestion_et_ingenierie_de_lenvironnement_UC_Politiques_et_droit_de_lenvironnement;Droit_de_lenvironnement_LAdministration_de_lenvironnement_et_ses_reformes_Les_instruments_daction_publique_leurs_limites_et_leur_evolution_grenellisation_de_laction_publique_engagements_volontaires_partenariats_public_prive_participation_et_concertation_Conference_LAction_publique_face_aux_risques_et_aux_catastrophes;Optionnel;nonindique;24.0;DM_+_Partiel;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Oui;Domaine_3_Gestion_et_ingenierie_de_lenvironnement_UC_gestion_et_traitement_des_donnees_environnementales;_Methodes_mathematiques_et_modelisation_Methodes_de_classification_Analyse_de_series_chronologiques_Modele_lineaire_generalise_Traitement_des_donnees_geographiques_sous_SIG_Requetes_semantiques_et_requetes_geographiques_Operations_arithmetiques_logiques_et_statistiques_sur_les_tables_de_donnees_Calculs_geographiques;Optionnel;nonindique;24.0;Compte_rendu_TP_note;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Oui;Domaine_3_Gestion_et_ingenierie_de_lenvironnement_UC_introduction_aux_technologies_du_traitement_des_eaux_et_des_dechets;Chimie_et_physicochimie_du_traitement_des_eaux_et_des_dechetsMicrobiologie_du_traitement_des_eaux_et_des_DechetsGenie_des_procedes_applique_au_traitement_des_eaux_et_des_dechetsEtude_approfondie_dune_unite_de_traitementInitiation_lecologie_industrielle;Optionnel;nonindique;24.0;TD_Synthese_bibliographique_+_partiel;Questions_environnementales_et_energetiques_abordees;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Non;Improbable;Domaine_4_Ingenierie_et_sante_homme_bioproduits_environnement_UC_Biologie_structurale_et_sante;_Complexes_dintegration_viraux_Methodes_detude_des_interactions_proteine_partenaire_Assemblages_membranaires_Le_ribosome_bacterien_comme_cible_dantibiotiques_Bases_structurales_des_allergies_et_intolerances_alimentaires_Prions_Cibles_therapeutiques_pour_le_HIV_Interactions_de_molecules_actives_avec_des_cibles_de_structure_connue_Interactions_moleculaires_etudiees_par_double_hybrid;Optionnel;nonindique;24.0;QCM_+_CR_TP;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Improbable;Domaine_4_Ingenierie_et_sante_homme_bioproduits_environnement_UC_Genetique_et_biologie_cellulaire_pour_la_sante;_Genetique_Du_genome_lidentification_des_genes_dinteret_et_leur_expression_Genetique_Epigenetique_Biologie_cellulaire_et_developpement_contrle_de_la_differentiation_et_de_la_proliferation_cellulaire_apoptose_adressage_rle_des_matrices_extracellulaires_neurobiologie_Modelisation_de_la_reponse_Biologie_des_systemes_de_la_cellule_normale_et_pathologique_Ingenierie_cellulaire_Modeles_cellulaires_genie_genetique_ingenierie_cellulaire_criblage_de_molecules_actives_et_pharmacogenomique_Gestion_publique_des_systemes_de_sante_Gestion_de_portefeuille_dactivites_de_recherche_en_pharmacie_Ethique_et_reglementation_Modelisation_de_la_maladie_dAlzheimer;Optionnel;nonindique;36.0;Partiel;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Non_indique;Domaine_4_Ingenierie_et_sante_homme_bioproduits_environnement_UC_Aliment_alimentation_et_sante_de_lhomme;_Construction_de_la_qualite_nutritionnelle_et_sensorielle_de_laliment_Analyse_de_la_qualite_nutritionnelle_des_aliments_Analyse_des_proprietes_sensorielles_des_aliments_Determinants_economiques_sociaux_et_culturels_des_choix_alimentaires_Digestions_et_utilisation_postprandiale_des_aliments_y_compris_rle_du_microbiote_intestinal_Besoins_nutritionnels_et_recommandations_Impact_des_constituants_alimentaires_et_nutriments_sur_les_grandes_fonctions_Les_systemes_alimentaires_et_leur_evolution_Droit_alimentaire;Optionnel;nonindique;42.5;Partiel_+_Oral_de_groupe;Question_environnementale_abordee_par_le_prisme_de_limpact_sur_la_sante_de_notre_alimentation_questionnement_sur_nos_besoins_et_limportance_de_veiller_la_qualite_sanitaire_et_environnementale_des_aliments_que_lon_consomme;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Oui;Non_indique;Domaine_4_Ingenierie_et_sante_homme_bioproduits_environnement_UC_Risques_sanitaires_environnementaux_et_alimentaires_pour_lHomme;_Problematique_generale_Introduction_des_concepts_presentation_des_differents_types_de_risques_sanitaires_pour_lHomme_evolution_du_cadre_reglementaire_presentation_des_enjeux_et_des_principaux_acteurs_impliques_Les_dangers_Presentation_des_dangers_averes_suspectes_emergents_chimiques_et_microbiologiques_Identification_et_contrle_des_dangers_Maitrise_des_dangers_Demarche_HACCP_Maitrise_des_dangers_microbiologiques_Dangers_chimiques_modelisation_du_transfert_devenir_des_contaminants_pour_evaluer_lexposition_donnees_dexposition_et_estimation_via_des_scenariis_dexposition_biomarqueurs_et_bioindicateurs_Methodologie_devaluation_quantitative_des_risques_sanitaires_Gestion_des_risques_sanitaires;Optionnel;nonindique;32.0;Partiel_+_fiches_risques_chimiques_et_microbiologiques;Question_environnementale_abordee_par_le_prisme_des_impacts_sur_la_sante_de_lhomme_de_rejets_chimiques_et_microbiologiques;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Cursus_Ingenieur;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;180.0;Non;Improbable;Domaine_4_Ingenierie_et_sante_homme_bioproduits_environnement_UC_Mathematiques_et_statistiques_pour_la_sante;_Le_modele_SIR_Le_modele_lineaire_generalise_La_classification;Optionnel;nonindique;27.0;Partiel_+_CR_TP;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Formation_ingenieur_par_apprentissage;Sciences_Technologie_Sante;Biologie_environnement;sciences_et_technologies_du_vivant_et_de_lenvironnement;Bac+2;Bac+5;3.0;;Oui;Non_indique;Non_indique;nonindique;nonindique;nonindique;nonindique;nonindique;Toute_loffre_de_formation_dAgroParisTech_est_accessible_aux_apprentis_lexclusion_des_parcours_en_double_diplme_Le_detail_de_la_formation_par_apprentissage_sera_mis_en_ligne_prochainement;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Agrosciences_environnement_territoires_paysage_foret;Sciences_Technologie_Sante;Environnement_et_territoire;Gestion_durable_des_ressources_et_des_milieux_des_paysages_et_des_territoires;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Climate_land_use_ecosystem_services_CLUES;Fonctionnement_des_ecosystemes;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Agrosciences_environnement_territoires_paysage_foret;Sciences_Technologie_Sante;Environnement_et_territoire;Gestion_durable_des_ressources_et_des_milieux_des_paysages_et_des_territoires;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Environnement_dynamiques_territoires_et_societes_Developpement_durable_biodiversite_et_amenagement_des_territoires_EDTS_DEBATS;Developpement_durable_Occupation_des_sols;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Biodiversite_ecologie_et_evolution;Sciences_Technologie_Sante;Biologie_environnement;Comprendre_et_resoudre_des_problemes_concernant_la_biodiversite;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Environnement_dynamiques_territoires_et_societes_Developpement_durable_biodiversite_et_amenagement_des_territoires_EDTS_DEBATS;Developpement_durable_Occupation_des_sols;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Biodiversite_ecologie_et_evolution;Sciences_Technologie_Sante;Biologie_environnement;Comprendre_et_resoudre_des_problemes_concernant_la_biodiversite;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Genomique_et_environnement_GE;Fonctionnement_des_ecosystemes;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Biologie_integrative_et_physiologie;Sciences_Technologie_Sante;Biologie_environnement;Connaissances_et_savoirfaire_en_biologie_lies_lagriculture_lalimentation_et_lenvironnement_et_associes_des_approches_dingenierie_du_vivan;Bac+3;Bac+5;2.0;120.0;Oui;Oui;M1_Biologie_des_systemes_et_modelisation_pour_lingenierie_du_vivant;Fonctionnement_des_ecosystemes;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Biologie_integrative_et_physiologie;Sciences_Technologie_Sante;Biologie_environnement;Connaissances_et_savoirfaire_en_biologie_lies_lagriculture_lalimentation_et_lenvironnement_et_associes_des_approches_dingenierie_du_vivan;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Genomique_et_environnement_GE;Fonctionnement_des_ecosystemes;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Biologie_integrative_et_physiologie;Sciences_Technologie_Sante;Biologie_environnement;Connaissances_et_savoirfaire_en_biologie_lies_lagriculture_lalimentation_et_lenvironnement_et_associes_des_approches_dingenierie_du_vivan;Bac+3;Bac+5;2.0;120.0;Oui;Oui;_Predictive_and_integrative_animal_biology_PRIAM;Fonctionnement_des_ecosystemes;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_conomie_de_lenvironnement_de_lenergie_et_des_transports;Sciences_Technologie_Sante;Economie_environnement_energies;Questions_denergie_et_denvironnement_en_economie;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Economie_de_lenvironnement;Environnement_et_climat_developpement_durable_economie_de_la_foret_economie_de_la_biomasse_economie_de_lagriculture;Obligatoire;nonindique;nonindique;nonindique;Tres_Pertinent;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_conomie_de_lenvironnement_de_lenergie_et_des_transports;Sciences_Technologie_Sante;Economie_environnement_energies;Questions_denergie_et_denvironnement_en_economie;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Economie_de_lenergie;Surexploitation_des_ressources_naturelles_energies_renouvelables;Obligatoire;nonindique;nonindique;nonindique;Tres_Pertinent;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_conomie_de_lenvironnement_de_lenergie_et_des_transports;Sciences_Technologie_Sante;Economie_environnement_energies;Questions_denergie_et_denvironnement_en_economie;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Modelisation_prospective_economie_energie_environnement;Modelisation_de_lenvironnement_et_du_climat_gestion_des_conflits_environnementaux;Obligatoire;nonindique;nonindique;nonindique;Tres_Pertinent;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Genie_des_procedes_et_des_bioprocedes;Sciences_Technologie_Sante;Biologie_environnement_genie_des_procedes;Alimentation_biologie_et_environnement_appliques_lindustrie_cela_par_une_approche_procedes;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Procedes_Energie_Environnement;Energie_Envoironnement;nonindique;nonindique;nonindique;TP_TD_stage;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Geomatique;Sciences_Technologie_Sante;Environnement_territoire_science_de_lingenieur_geographie;Sciences_de_linformation_geographique_et_de_leurs_applications_dans_les_domaines_des_territoires_et_de_lenvironnement;Bac+3;Bac+5;2.0;120.0;Oui;Non_indique;Pas_dinfo;territoire_environnement_ressources_naturelles_transport_information_cartographie_observatoire;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Gestion_des_territoires_et_developpement_local;Droit_Economie_Gestion;Environnement_territoire_politique_publiques_et_projet;Savoir_analyser_anticiper_sensibiliser_former_et_mobiliser_les_acteurs_autour_de_strategies_collectives_adaptatives_et_innovantes;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Gouvernance_de_la_transition_ecologie_et_societes;former_des_gestionnaires_de_projet_pour_gerer_les_conditions_dune_transition_ecologique_de_durabilite_forte_environnement_de_plus_en_plus_incertain_marque_par_des_irreversibilitesgerer_les_interactions_entre_le_milieu_humain_et_le_milieu_naturel_et_leurs_consequences;nonindique;nonindique;nonindique;nonindique;Pertinent;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_informatique;Sciences_Technologie_Sante;Informatique_et_reseaux;Former_aux_fondements_theoriques_de_linformatique_les_differents_concepts_et_les_outils_de_sadapter_et_danticiper_les_evolutions_technologiques;Bac+3;Bac+5;2.0;120.0;Non;Non;;;;;;;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Innovation_entreprise_et_societe;Sciences_Humaines_et_sociales;Sciences_sociales_innovation;Principalement_Sciences_Humaines_et_Sociales_mais_aussi_technologique_et_scientifique_sur_la_thematique_de_linnovation;Bac+3;Bac+5;2.0;120.0;Oui;Non;eau_energie_environnement;Innovation_et_creation_de_la_valeur_dans_le_domaine_de_lenvironnement_eau_energie;Optionnel;5.0;60.0;Conduite_dun_projet_dinnovation_sur_une_thematique_eau_ou_energie_en_groupePresentation_publique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Mathematiques_et_applications;Sciences_Technologie_Sante;Mathematiques_biologie;Mathematiques_du_vivant;Bac+3;Bac+5;2.0;120.0;Non;Non;;;;;;;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Nutrition_et_science_des_aliments;Sciences_Technologie_Sante;Biologie_sante_genie_des_procedes;methodes_dapproche_de_la_complexite_de_laliment_et_des_bioproduits_et_la_mise_en_uvre_des_methodes_de_construction_des_composantes_de_la_qualite_des_produits;Bac+3;Bac+5;2.0;120.0;Non;Non;;;;;;;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Sciences_de_leau_eau_et_agriculture;Sciences_Technologie_Sante;Hydrologie_hydrodynamique_environement_agriculture;_enjeux_questions_et_solutions_linterface_de_leau_et_de_lagriculture_de_leau_et_de_la_plante_conception_et_gestion_des_paysages_cultives_eaualimentationenergie_adaptation_des_relations_eauagriculture_face_au_changement_climatique_etc;Bac+3;Bac+5;2.0;120.0;Oui;Oui;adaptation_des_relations_eauagriculture_face_au_changement_climatique;Agriculture_changement_climatique;Obligatoire;;;;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_Sciences_de_leau_eau_et_societes;Droit_Economie_Gestion;Hydrologie_hydrodynamique_environement_agriculture;Processus_socioeconomiques_entre_les_hydrosystemes_et_la_societe_et_cadre_juridique_de_la_gestion_de_leau;Bac+3;Bac+5;2.0;120.0;Oui;Non_indique;nonindique;nonindique;nonindique;nonindique;nonindique;nonindique;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Photovoltaics_solar_energy;Photovoltaique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Thin_film_photovoltaics;Photovoltaique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Photovoltaic_technology_in_industries;Photovoltaique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Polymers_for_photovoltaics;Photovoltaique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Chemical_storage_of_energy;Stocage_denergie;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Renewable_thermal_energy;Energie_thermique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Power_electrical_engineering_for_renewable_energy;Energie_renouvelables;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Smart_grid_for_renewable_energy;Mix_energetique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Advanced_experimental_smart_grid;Mix_energetique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Stochastic_adn_dynamic_optimization_adaptive_storage_and_delivery_of_renewable_energies;Mix_energetique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;wind_power;Ressource_energetique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;hydro_wind_and_marine_ressources;Mix_energetique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;fluid_structure_coupling_in_offshore_wind_and_marine_energy;Mix_energetique;Obligatoire;4.0;36.0;Examen;;1.0
Ecole_formant_des_eleves_fonctionnaires_ingenieurs;AgroParisTech;Master_2_Energie;Sciences_Technologie_Sante;Energies_renouvelables_Biomasse_et_bioenergie;Ensemble_des_aspects_scientifiques_et_techniques_du_secteur_des_energies_renouvelables_photovoltaique_eolien_et_hydrolien_vecteurs_et_stockage_reseaux_electriques;Bac+3;Bac+5;2.0;120.0;Oui;Oui;Naurebased_solutions_to_substitute_fossil_ressources_and_address_global_change;Mix_energetique_Transition_energetique;Obligatoire;4.0;36.0;Examen;;1.0
